r[mm], Y_v[-], T_g[K], V_g[mkm/s]
7.2, 0.15984230840259217, 354.3023443425568, 0.383286238175383
7.24, 0.1593304838561539, 355.18494916541886, 0.37988431049644583
7.28, 0.1588239413631436, 356.0583844541702, 0.37652475836091576
7.32, 0.15832259968952211, 356.9227922098412, 0.37320695337787857
7.36, 0.15782637925608345, 357.77831151981445, 0.3699302762025507
7.4, 0.15733520209659446, 358.625078632087, 0.3666941165006511
7.4399999999999995, 0.15684899181719703, 359.4632270272673, 0.36349787290452495
7.4799999999999995, 0.15636767355702885, 360.2928874884028, 0.3603409529617941
7.52, 0.15589117395001872, 361.1141881686999, 0.35722277307721556
7.56, 0.15541942108781825, 361.92725465722333, 0.3541427584484188
7.6, 0.15495234448382833, 362.73221004263087, 0.35110034299610327
7.639999999999999, 0.15448987503828482, 363.5291749750245, 0.34809496928927164
7.68, 0.154031945004366, 364.3182677259733, 0.34512608846600334
7.72, 0.15357848795528806, 365.09960424677774, 0.3421931601502562
7.76, 0.15312943875235452, 365.87329822502625, 0.3392956523651268
7.8, 0.15268473351392775, 366.6394611395126, 0.33643304144299396
7.84, 0.15224430958529245, 367.39820231356225, 0.33360481193291236
7.88, 0.15180810550937984, 368.1496289668221, 0.3308104565056123
7.92, 0.15137606099832546, 368.89384626556466, 0.3280494758564251
7.96, 0.15094811690583265, 369.63095737156254, 0.32532137860644167
8.0, 0.150524215200315, 370.3610634895681, 0.32262568120216734
8.04, 0.15010429893879196, 371.08426391345665, 0.3199619078139385
8.08, 0.14968831224151458, 371.80065607106917, 0.31732959023332996
8.12, 0.14927620026729616, 372.51033556779885, 0.3147282677697699
8.16, 0.14886790918952553, 373.2133962289654, 0.31215748714656205
8.2, 0.14846338617284205, 373.9099301410115, 0.30961680239649986
8.24, 0.14806257935044853, 374.60002769156245, 0.3071057747572333
8.28, 0.1476654378020461, 375.2837776083843, 0.30462397256655355
8.319999999999999, 0.14727191153236674, 375.9612669972753, 0.3021709711577256
8.36, 0.1468819514502876, 376.6325813789276, 0.2997463527550084
8.4, 0.14649550934850808, 377.2978047247857, 0.2973497063694712
8.44, 0.1461125378837711, 377.95701949193835, 0.29498062769522143
8.48, 0.1457329905576138, 378.6103066570736, 0.2926387190061388
8.52, 0.14535682169762865, 379.25774574952266, 0.2903235890532054
8.56, 0.1449839864392216, 379.8994148834272, 0.28803485296251563
8.6, 0.14461444070785057, 380.53539078904896, 0.28577213213403374
8.64, 0.14424814120172902, 381.16574884325564, 0.283535054141172
8.68, 0.14388504537498337, 381.79056309920406, 0.2813232526312449
8.719999999999999, 0.14352511142124713, 382.4099063152462, 0.27913636722685414
8.76, 0.14316829825767985, 383.0238499830821, 0.2769740434282527
8.799999999999999, 0.1428145655093992, 383.6324643551807, 0.2748359325167308
8.84, 0.14246387349431222, 384.2358184714949, 0.27272169145905995
8.879999999999999, 0.14211618320833463, 384.8339801854854, 0.27063098281303155
8.920000000000002, 0.1417714563109863, 385.42701618948104, 0.26856347463411406
8.959999999999999, 0.14142965511135275, 386.0149920393892, 0.26651884038326057
9.0, 0.14109074255440024, 386.5979721787803, 0.2644967588358805
9.04, 0.14075468220763543, 387.17601996236317, 0.2624969139920026
9.08, 0.14042143824809927, 387.7491976788656, 0.2605189949876349
9.12, 0.1400909754496854, 388.3175665733452, 0.2585626960073425
9.16, 0.13976325917077248, 388.88118686893995, 0.25662771619804775
9.2, 0.13943825534216414, 389.4401177880777, 0.254713759584061
9.24, 0.13911593045532444, 389.9944175731621, 0.25282053498335083
9.28, 0.13879625155090336, 390.5441435067428, 0.25094775592504787
9.319999999999999, 0.1384791862075414, 391.08935193119805, 0.2490951405681978
9.36, 0.13816470253094748, 391.63009826792677, 0.24726241162174584
9.399999999999999, 0.13785276914324163, 392.16643703607906, 0.24544929626576747
9.440000000000001, 0.13754335517255445, 392.69842187082804, 0.24365552607392715
9.479999999999999, 0.13723643024287702, 393.2261055412023, 0.241880836937173
9.520000000000001, 0.13693196446415412, 393.74953996748536, 0.24012496898864938
9.559999999999999, 0.13662992842261323, 394.26877623820246, 0.23838766652983343
9.6, 0.13633029317132417, 394.7838646266973, 0.23666867795787352
9.639999999999999, 0.136033030220981, 395.29485460731576, 0.23496775569413278
9.68, 0.13573811153090287, 395.8017948712054, 0.23328465611391946
9.719999999999999, 0.1354455095002447, 396.30473334174303, 0.2316191394773992
9.76, 0.13515519695941447, 396.8037171895962, 0.22997096986167256
9.799999999999999, 0.13486714716169002, 397.29879284743674, 0.22833991509401308
9.84, 0.1345813337750309, 397.7900060243055, 0.22672574668624626
9.879999999999999, 0.13429773087407915, 398.2774017196475, 0.22512823977026203
9.92, 0.13401631293234462, 398.76102423701695, 0.22354717303464341
9.96, 0.1337370548145702, 399.24091719747275, 0.22198232866240364
9.999999999999998, 0.13345993176926974, 399.71712355265845, 0.22043349226980957
10.040000000000001, 0.13318491942143829, 400.1896855975897, 0.21890045284628543
10.079999999999998, 0.13291199376542673, 400.6586449831443, 0.21738300269537797
10.120000000000001, 0.1326411311579767, 401.1240427282719, 0.2158809373767682
10.159999999999998, 0.132372308311414, 401.58591923192625, 0.21439405564931932
10.200000000000001, 0.13210550228699292, 402.0443142847271, 0.21292215941513912
10.239999999999998, 0.13184069048839153, 402.4992670803608, 0.21146505366464927
10.28, 0.13157785065534966, 402.9508162267284, 0.21002254642264204
10.319999999999999, 0.1313169608574497, 403.39899975683966, 0.20859444869531005
10.36, 0.13105799948803387, 403.8438551394679, 0.20718057441823406
10.4, 0.13080094525825625, 404.2854192895711, 0.20578074040531663
10.44, 0.1305457771912646, 404.7237285784777, 0.20439476629864084
10.48, 0.13029247461651028, 405.1588188438536, 0.2030224745192457
10.52, 0.1300410171641816, 405.5907253994478, 0.2016636902187978
10.56, 0.12979138475975793, 406.0194830446271, 0.20031824123214803
10.599999999999998, 0.12954355761868208, 406.44512607370143, 0.19898595803075694
10.64, 0.1292975162411475, 406.8676882850491, 0.19766667367697377
10.679999999999998, 0.12905324140699692, 407.28720299004453, 0.19636022377915718
10.72, 0.12881071417073064, 407.70370302179344, 0.19506644644761878
10.759999999999998, 0.12856991585662125, 408.11722074368026, 0.19378518225138006
10.8, 0.12833082805393214, 408.52778805773505, 0.1925162741757247
10.839999999999998, 0.1280934326122375, 408.93543641282076, 0.19125956758053542
10.879999999999999, 0.12785771163684, 409.34019681264635, 0.1900149101593975
10.92, 0.12762364748428667, 409.7420998236116, 0.18878215189946038
10.959999999999999, 0.12739122275797743, 410.14117558248745, 0.1875611450420393
11.0, 0.12716042030386543, 410.5374538039332, 0.18635174404394614
11.04, 0.1269312232062474, 410.9309637878564, 0.1851538055395346
11.08, 0.12670361478364112, 411.3217344266227, 0.18396718830344946
11.12, 0.12647757858474806, 411.7097942121127, 0.1827917532140636
11.16, 0.1262530983844986, 412.09517124263175, 0.18162736321759124
11.2, 0.12603015818018015, 412.4778932296822, 0.1804738832928679
11.24, 0.12580874218764204, 412.8579875045916, 0.1793311804167799
11.279999999999998, 0.12558883483758054, 413.2354810250058, 0.17819912353033399
11.32, 0.12537042077189653, 413.61040038125384, 0.17707758350535596
11.36, 0.12515348484012945, 413.98277180257674, 0.17596643311180457
11.4, 0.12493801209596145, 414.35262116323383, 0.17486554698568857
11.44, 0.12472398779379346, 414.7199739884868, 0.17377480159758055
11.48, 0.12451139738538797, 415.08485546045904, 0.17269407522170777
11.52, 0.12430022651658068, 415.4472904238819, 0.17162324790561856
11.559999999999999, 0.12409046102405674, 415.8073033917217, 0.17056220144040524
11.6, 0.12388208693219127, 416.164918550699, 0.16951081933147868
11.639999999999999, 0.12367509044995217, 416.52015976669327, 0.16846898676988037
11.68, 0.12346945796786468, 416.8730505900444, 0.1674365906041238
11.719999999999999, 0.12326517605503418, 417.22361426074804, 0.1664135193125542
11.76, 0.1230622314562293, 417.5718737135476, 0.1653996629762172
11.799999999999999, 0.12286061108902058, 417.91785158292896, 0.16439491325222552
11.84, 0.12266030204097478, 418.2615702080152, 0.16339916334761592
11.88, 0.12246129156690477, 418.60305163736666, 0.16241230799368517
11.92, 0.1222635670861717, 418.94231763368725, 0.16143424342079685
11.96, 0.12206711618003951, 419.2793896784415, 0.16046486733365004
12.0, 0.12187192658907975, 419.61428897638007, 0.1595040788870003
12.04, 0.12167798621062731, 419.9470364599797, 0.15855177866182465
12.079999999999998, 0.12148528309628359, 420.27765279379673, 0.1576078686419216
12.12, 0.12129380544946744, 420.6061583787391, 0.1566722521909387
12.159999999999998, 0.1211035416230134, 420.93257335625594, 0.15574483402981837
12.2, 0.12091448011681427, 421.2569176124457, 0.15482552021465365
12.239999999999998, 0.12072660957550851, 421.5792107820921, 0.15391421811494857
12.28, 0.12053991878621206, 421.8994722526163, 0.15301083639227056
12.319999999999999, 0.12035439667629055, 422.21772116796, 0.15211528497929203
12.36, 0.12017003231117562, 422.5339764323953, 0.15122747505921166
12.4, 0.11998681489221996, 422.8482567142605, 0.15034731904554638
12.44, 0.11980473375459355, 423.16058044962847, 0.14947473056229008
12.48, 0.11962377836521743, 423.47096584590645, 0.1486096244244296
12.52, 0.11944393832073741, 423.77943088536995, 0.14775191661881248
12.56, 0.11926520334553303, 424.0859933286274, 0.14690152428535758
12.6, 0.11908756328976511, 424.3906707180272, 0.14605836569860528
12.639999999999999, 0.11891100812745692, 424.6934803809968, 0.1452223602495973
12.679999999999998, 0.11873552795461229, 424.99443943332517, 0.14439342842808225
12.719999999999999, 0.11856111298736649, 425.2935647823788, 0.14357149180503798
12.759999999999998, 0.11838775356017117, 425.59087313026885, 0.14275647301550926
12.799999999999999, 0.11821544012401242, 425.8863809769505, 0.14194829574174794
12.84, 0.11804416324466016, 426.18010462327356, 0.1411468846966563
12.879999999999999, 0.11787391360094979, 426.4720601739764, 0.14035216560752403
12.92, 0.1177046819830937, 426.7622635406228, 0.13956406520005346
12.959999999999999, 0.11753645929102385, 427.05073044449, 0.13878251118266854
13.0, 0.11736923653276365, 427.337476419405, 0.13800743223110282
13.04, 0.11720300482282764, 427.6225168145256, 0.1372387579732571
13.08, 0.11703775538065164, 427.90586679707985, 0.1364764189743276
13.12, 0.11687347952904792, 428.18754135504923, 0.13572034672219374
13.16, 0.11671016869269002, 428.46755529980965, 0.13497047361306425
13.2, 0.11654781439662276, 428.7459232687229, 0.134226732937375
13.24, 0.11638640826479874, 429.02265972768555, 0.13348905886593457
13.28, 0.11622594201863956, 429.2977789736292, 0.13275738643631133
13.319999999999999, 0.11606640747562424, 429.57129513698237, 0.13203165153946045
13.36, 0.11590779654789896, 429.8432221840835, 0.13131179090658163
13.399999999999999, 0.11575010124091367, 430.11357391955653, 0.130597742096208
13.44, 0.1155933136520807, 430.382363988645, 0.12988944348151898
13.479999999999999, 0.1154374259694565, 430.64960587950236, 0.12918683423787228
13.52, 0.11528243047044695, 430.9153129254487, 0.12848985433055418
13.559999999999999, 0.11512831952053304, 431.1794983071809, 0.12779844450273906
13.6, 0.11497508557202052, 431.4421750549541, 0.12711254626365964
13.639999999999999, 0.11482272116280867, 431.7033560507184, 0.1264321018769793
13.68, 0.11467121891518173, 431.96305403022325, 0.1257570543493655
13.719999999999999, 0.1145205715346187, 432.2212815850844, 0.12508734741925878
13.76, 0.11437077180862609, 432.47805116481777, 0.1244229255458357
13.799999999999999, 0.11422181260558684, 432.73337507883525, 0.12376373389815876
13.84, 0.11407368687363173, 432.98726549841194, 0.12310971834451426
13.88, 0.11392638763952723, 433.2397344586175, 0.12246082544193021
13.919999999999998, 0.11377990800758342, 433.49079386021367, 0.12181700242587308
13.959999999999999, 0.11363424115857945, 433.7404554715249, 0.12117819720012085
13.999999999999998, 0.1134893803487067, 433.9887309302717, 0.1205443583268062
14.04, 0.11334531890852984, 434.2356317453796, 0.11991543501663005
14.079999999999998, 0.11320205024196417, 434.48116929875414, 0.11929137711923939
14.12, 0.11305956782527149, 434.7253548470285, 0.11867213511376838
14.159999999999998, 0.11291786520607017, 434.9681995232804, 0.11805766009953803
14.2, 0.11277693600236283, 435.20971433872455, 0.11744790378691321
14.239999999999998, 0.11263677390158033, 435.44991018437304, 0.11684281848831235
14.28, 0.11249737265963966, 435.68879783266993, 0.11624235710936791
14.32, 0.11235872610001829, 435.92638793910373, 0.11564647314023588
14.36, 0.1122208281128434, 436.1626910437849, 0.11505512064704812
14.4, 0.11208367265399533, 436.39771757300696, 0.11446825426350976
14.44, 0.1119472537442262, 436.63147784077546, 0.11388582918263411
14.48, 0.11181156546829152, 436.8639820503172, 0.11330780114861659
14.52, 0.11167660197409723, 437.0952402955618, 0.11273412644884205
14.56, 0.11154235747185848, 437.3252625626001, 0.11216476190602466
14.599999999999998, 0.11140882623327408, 437.5540587311234, 0.11159966487047882
14.639999999999999, 0.11127600259071158, 437.7816385758324, 0.111038793212515
14.679999999999998, 0.11114388093640715, 438.00801176783034, 0.11048210531496315
14.719999999999999, 0.11101245572167762, 438.2331878759901, 0.1099295600658173
14.759999999999998, 0.11088172145614394, 438.45717636830204, 0.10938111685100144
14.799999999999999, 0.11075167270696851, 438.67998661319916, 0.10883673554725358
14.84, 0.11062230409810281, 438.90162788086263, 0.10829637651512602
14.879999999999999, 0.11049361030954852, 439.1221093445047, 0.10776000059209948
14.92, 0.11036558607662794, 439.34144008163366, 0.10722756908580942
14.959999999999999, 0.11023822618926826, 439.5596290752983, 0.1066990437673826
15.0, 0.11011152549129466, 439.7766852153145, 0.10617438686488165
15.04, 0.10998547887973609, 439.9926172994692, 0.10565356105685483
15.08, 0.10986008130414071, 440.2074340347076, 0.10513652946599075
15.12, 0.10973532776590222, 440.42114403830556, 0.10462325565287567
15.16, 0.10961121331759671, 440.63375583901734, 0.10411370360985012
15.199999999999998, 0.10948773306232884, 440.84527787821025, 0.10360783775496497
15.239999999999998, 0.10936488215308926, 441.0557185109815, 0.10310562292603416
15.279999999999998, 0.10924265579212111, 441.2650860072563, 0.10260702437478268
15.319999999999999, 0.10912104923029597, 441.47338855286944, 0.10211200776108736
15.36, 0.10900005776649935, 441.6806342506334, 0.10162053914731047
15.399999999999999, 0.10887967674702625, 441.88683112138597, 0.10113258499272271
15.44, 0.1087599015649845, 442.0919871050246, 0.10064811214801452
15.479999999999999, 0.10864072765970845, 442.29611006152436, 0.10016708784989527
15.52, 0.10852215051617986, 442.4992077719421, 0.09968947971577716
15.559999999999999, 0.10840416566445965, 442.70128793940194, 0.099215255738543
15.6, 0.10828676867912601, 442.9023581900706, 0.09874438428139706
15.64, 0.10816995517872174, 443.10242607411374, 0.09827683407279594
15.68, 0.10805372082521014, 443.301499066642, 0.09781257420146006
15.719999999999997, 0.10793806132343853, 443.4995845686394, 0.09735157411146228
15.76, 0.10782297242060968, 443.69668990788205, 0.0968938035973943
15.8, 0.10770844990576123, 443.89282233983704, 0.0964392327996074
15.84, 0.10759448960925277, 444.08798904855666, 0.09598783219952871
15.879999999999999, 0.10748108740226026, 444.2821971475505, 0.09553957261504864
15.919999999999996, 0.1073682391962778, 444.4754536806522, 0.09509442519598152
15.959999999999999, 0.10725594094262747, 444.6677656228685, 0.09465236141959535
16.0, 0.10714418863197461, 444.8591398812173, 0.09421335308621102
16.04, 0.10703297829385228, 445.04958329555575, 0.09377737231487016
16.08, 0.1069223059961909, 445.23910263939206, 0.09334439153906807
16.119999999999997, 0.10681216784485548, 445.42770462068984, 0.09291438350255408
16.16, 0.10670255998318956, 445.61539588265805, 0.09248732125519524
16.2, 0.1065934785915652, 445.80218300453, 0.09206317814890352
16.24, 0.10648491988694009, 445.98807250233176, 0.09164192783362543
16.279999999999998, 0.10637688012242041, 446.1730708296391, 0.09122354425339257
16.32, 0.1062693555868306, 446.35718437832475, 0.09080800164243312
16.36, 0.10616234260428847, 446.5404194792918, 0.09039527452134118
16.4, 0.10605583753378667, 446.7227824032002, 0.08998533769330488
16.44, 0.105949836768781, 446.9042793611825, 0.08957816624039223
16.479999999999997, 0.10584433673678262, 447.08491650554515, 0.08917373551989168
16.52, 0.10573933389895795, 447.2646999304666, 0.08877202116070906
16.56, 0.10563482474973307, 447.4436356726801, 0.08837299905981853
16.599999999999998, 0.10553080581640384, 447.6217297121498, 0.08797664537876636
16.639999999999997, 0.10542727365875215, 447.79898797273427, 0.0875829365402273
16.68, 0.10532422486866666, 447.97541632284674, 0.08719184922461365
16.72, 0.10522165606976919, 448.1510205760974, 0.08680336036673285
16.759999999999998, 0.10511956391704635, 448.32580649193596, 0.08641744715249719
16.8, 0.10501794509648665, 448.49977977627805, 0.08603408701568069
16.84, 0.10491679632472184, 448.67294608212524, 0.0856532576347251
16.88, 0.10481611434867366, 448.84531101017956, 0.08527493692959359
16.919999999999998, 0.1047158959452057, 449.0168801094446, 0.08489910305866982
16.96, 0.1046161379207795, 449.1876588778209, 0.08452573441570392
17.0, 0.10451683711111603, 449.35765276269285, 0.08415480962680302
17.04, 0.10441799038086108, 449.5268671615081, 0.0837863075474664
17.08, 0.10431959462325568, 449.6953074223479, 0.08342020725966365
17.12, 0.10422164675981105, 449.8629788444896, 0.08305648806895624
17.159999999999997, 0.10412414373998768, 450.0298866789626, 0.08269512950166104
17.2, 0.10402708254087945, 450.1960361290962, 0.08233611130205512
17.24, 0.10393046016690044, 450.36143235105874, 0.0819794134296215
17.279999999999998, 0.10383427364947828, 450.5260804543932, 0.08162501605633526
17.32, 0.10373852004674977, 450.68998550253855, 0.08127289956398798
17.36, 0.10364319644326103, 450.8531525133544, 0.08092304454155286
17.4, 0.1035482999496724, 451.01558645962587, 0.08057543178258579
17.439999999999998, 0.1034538277024668, 451.17729226957545, 0.08023004228266628
17.48, 0.10335977686366105, 451.3382748273543, 0.07988685723687276
17.52, 0.1032661446205233, 451.4985389735393, 0.07954585803729677
17.56, 0.10317292818529189, 451.65808950561404, 0.07920702627059102
17.599999999999998, 0.10308012479489925, 451.8169311784486, 0.07887034371555329
17.64, 0.10298773171069942, 451.97506870477264, 0.07853579234074522
17.68, 0.10289574621819808, 452.1325067556386, 0.07820335430214444
17.72, 0.10280416562678807, 452.2892499608838, 0.07787301194083095
17.759999999999998, 0.10271298726948641, 452.4453029095821, 0.07754474778070562
17.799999999999997, 0.1026222085026759, 452.60067015049253, 0.07721854452624183
17.84, 0.10253182670585015, 452.7553561925006, 0.07689438506026851
17.88, 0.10244183928136108, 452.9093655050542, 0.07657225244178509
17.919999999999998, 0.1023522436541705, 453.06270251859405, 0.07625212990380677
17.959999999999997, 0.10226303727160535, 453.2153716249777, 0.07593400085124041
18.0, 0.10217421760311418, 453.36737717789856, 0.07561784885879043
18.04, 0.10208578214002939, 453.51872349330006, 0.07530365766889408
18.08, 0.10199772839533028, 453.6694148497836, 0.07499141118968575
18.119999999999997, 0.10191005390341068, 453.81945548901103, 0.07468109349298947
18.16, 0.10182275621984871, 453.96884961610294, 0.07437268881233992
18.2, 0.10173583292117994, 454.1176014000307, 0.07406618154103076
18.24, 0.10164928160467335, 454.2657149740053, 0.07376155623019037
18.279999999999998, 0.10156309988811008, 454.4131944358578, 0.07345879758688391
18.32, 0.1014772854095648, 454.56004384841845, 0.07315789047224217
18.360000000000003, 0.10139183582719058, 454.7062672398897, 0.07285881989961639
18.4, 0.10130674881900581, 454.851868604213, 0.07256157103275802
18.439999999999998, 0.10122202208268394, 454.99685190143373, 0.07226612918402424
18.479999999999997, 0.10113765333534597, 455.1412210580588, 0.07197247981260772
18.52, 0.10105364031335617, 455.28497996741135, 0.0716806085227911
18.56, 0.10096998077211905, 455.4281324899807, 0.07139050106222532
18.599999999999998, 0.10088667248587979, 455.5706824537674, 0.07110214332023133
18.639999999999997, 0.10080371324752713, 455.71263365462437, 0.07081552132612529
18.68, 0.10072110086839914, 455.8539898565932, 0.07053062124756647
18.72, 0.10063883317808975, 455.9947547922375, 0.07024742938892786
18.759999999999998, 0.10055690802425965, 456.13493216297, 0.06996593218968876
18.799999999999997, 0.10047532327244879, 456.2745256393782, 0.06968611622284926
18.84, 0.10039407680589052, 456.4135388615441, 0.06940796819336635
18.880000000000003, 0.1003131665253294, 456.55197543935856, 0.06913147493661066
18.919999999999998, 0.10023259034883991, 456.68983895283645, 0.06885662341684515
18.959999999999997, 0.10015234621164859, 456.8271329524241, 0.06858340072572298
19.0, 0.10007243206595728, 456.9638609593021, 0.06831179408080648
19.04, 0.09999284588076929, 457.10002646568955, 0.06804179082410605
19.08, 0.0999135856417176, 457.23563293513735, 0.06777337842063773
19.119999999999997, 0.09983464935089492, 457.3706838028247, 0.06750654445700138
19.159999999999997, 0.09975603502668595, 457.50518247584796, 0.067241276639977
19.2, 0.09967774070360147, 457.63913233350604, 0.06697756279513967
19.24, 0.09959976443211516, 457.7725367275857, 0.06671539086549394
19.279999999999998, 0.09952210427850139, 457.90539898263796, 0.0664547489101251
19.319999999999997, 0.09944475832467592, 458.0377223962555, 0.06619562510286905
19.36, 0.09936772466803767, 458.1695102393469, 0.06593800773100009
19.400000000000002, 0.09929100142131342, 458.3007657564026, 0.0656818851939351
19.439999999999998, 0.09921458671240313, 458.4314921657642, 0.06542724600195586
19.479999999999997, 0.0991384786842282, 458.561692659885, 0.06517407877494737
19.52, 0.09906267549458103, 458.69137040559144, 0.06492237224115331
19.560000000000002, 0.09898717531597656, 458.82052854433914, 0.06467211523594779
19.599999999999998, 0.09891197633550541, 458.9491701924653, 0.06442329670062276
19.639999999999997, 0.09883707675468889, 459.0772984414416, 0.06417590568119193
19.68, 0.09876247478933575, 459.2049163581187, 0.06392993132720957
19.72, 0.098688168669401, 459.33202698497325, 0.06368536289060567
19.759999999999998, 0.09861415663884487, 459.458633340349, 0.0634421897245353
19.799999999999997, 0.09854043695549608, 459.5847384186941, 0.06320040128224347
19.84, 0.09846700789091434, 459.7103451907992, 0.06295998711594471
19.88, 0.09839386773025516, 459.8354566040298, 0.06272093687571698
19.92, 0.09832101477213717, 459.9600755825545, 0.0624832403084096
19.959999999999997, 0.0982484473285099, 460.08420502757735, 0.062246887256566366
20.0, 0.09817616372452331, 460.2078478175581, 0.06201186765736098
20.04, 0.09810416229839969, 460.33100680843745, 0.0617781715415476
20.08, 0.09803244140130551, 460.4536848338562, 0.06154578903242388
20.119999999999997, 0.09796099939722624, 460.5758847053712, 0.06131471034480765
20.159999999999997, 0.09788983466284196, 460.6976092126729, 0.061084925784027154
20.2, 0.09781894558740434, 460.81886112379334, 0.060856425744923025
20.24, 0.09774833057261534, 460.9396431853206, 0.060629200710864445
20.28, 0.09767798803250716, 461.05995812260153, 0.06040324125277639
20.319999999999997, 0.09760791639332322, 461.17980863995035, 0.060178538028180524
20.36, 0.09753811409340163, 461.2991974208485, 0.05995508178024715
20.4, 0.09746857958305855, 461.4181271281468, 0.05973286333686011
20.44, 0.09739931132447388, 461.5366004042626, 0.05951187360969289
20.479999999999997, 0.09733030779157814, 461.65461987137314, 0.05929210359329631
20.52, 0.09726156746993975, 461.7721881316138, 0.05907354436419854
20.56, 0.09719308885665534, 461.8893077672642, 0.058856187080015325
20.6, 0.09712487046023977, 462.0059813409407, 0.05864002297857231
20.639999999999997, 0.09705691080051759, 462.1222113957815, 0.058425043377037786
20.679999999999996, 0.09698920840851655, 462.23800045563075, 0.05821123967106637
20.72, 0.0969217618263617, 462.3533510252237, 0.057998603333953846
20.759999999999998, 0.09685456960717076, 462.46826559036435, 0.05778712591580193
20.8, 0.09678763031495075, 462.5827466181054, 0.05757679904269373
20.839999999999996, 0.09672094252449581, 462.6967965569256, 0.05736761441587968
20.88, 0.09665450482128601, 462.81041783690125, 0.05715956381097281
20.919999999999998, 0.09658831580138727, 462.9236128698817, 0.056952639077155136
20.96, 0.096522374071353, 463.03638404965886, 0.05674683213639272
20.999999999999996, 0.09645667824812587, 463.14873375213483, 0.05654213498266118
21.04, 0.09639122695894164, 463.26066433549113, 0.056338539681180556
21.08, 0.09632601884123315, 463.3721781403501, 0.05613603836765924
21.12, 0.09626105254253592, 463.4832774899419, 0.05593462324754791
21.159999999999997, 0.09619632672039524, 463.59396469026296, 0.055734286595301885
21.2, 0.09613184004227293, 463.7042420302355, 0.055535020753652777
21.24, 0.09606759118545638, 463.8141117818677, 0.055336818132889515
21.279999999999998, 0.09600357883696853, 463.92357620040684, 0.05513967121014727
21.32, 0.0959398016934776, 464.0326375244954, 0.05494357252870573
21.359999999999996, 0.09587625846120962, 464.1412979763227, 0.054748514697295685
21.4, 0.09581294785586014, 464.2495597617749, 0.05455449038941376
21.439999999999998, 0.09574986860250845, 464.3574250705865, 0.05436149234264619
21.48, 0.09568701943553193, 464.46489607648664, 0.054169513357999945
21.519999999999996, 0.09562439909852083, 464.57197493734475, 0.0539785462992425
21.56, 0.09556200634419554, 464.67866379531506, 0.0537885840922492
21.599999999999998, 0.0954998399343231, 464.78496477697945, 0.05359961972435885
21.64, 0.09543789863963592, 464.8908799934893, 0.05341164624373677
21.679999999999996, 0.09537618123974989, 464.9964115407038, 0.05322465675874556
21.72, 0.09531468652308539, 465.1015614993303, 0.05303864443732366
21.759999999999998, 0.09525341328678738, 465.2063319350582, 0.05285360250637079
21.8, 0.09519236033664713, 465.31072489869666, 0.05266952425114136
21.84, 0.09513152648702472, 465.4147424263074, 0.052486403014644745
21.88, 0.09507091056077244, 465.518386539336, 0.05230423219705267
21.919999999999998, 0.09501051138915861, 465.6216592447445, 0.05212300525511391
21.959999999999997, 0.09495032781179302, 465.7245625351393, 0.05194271570157567
22.0, 0.09489035867655193, 465.8270983889015, 0.05176335710461207
22.039999999999996, 0.0948306028395054, 465.9292687703105, 0.05158492308725907
22.08, 0.09477105916484396, 466.03107562967216, 0.0514074073268564
22.119999999999997, 0.09471172652480697, 466.1325209034421, 0.05123080355449601
22.16, 0.0946526037996116, 466.2336065143463, 0.05105510555447651
22.199999999999996, 0.09459368987738193, 466.334334371506, 0.05088030716376505
22.24, 0.09453498365407975, 466.4347063705559, 0.05070640227146452
22.279999999999998, 0.09447648403343567, 466.5347243937622, 0.05053338481828734
22.32, 0.09441818992688034, 466.6343903101424, 0.05036124879603574
22.36, 0.09436010025347763, 466.7337059755796, 0.050189988247087584
22.4, 0.09430221393985772, 466.83267323293967, 0.05001959726388859
22.439999999999998, 0.09424452992015053, 466.93129391218326, 0.04985006998845016
22.48, 0.09418704713592085, 467.029569830479, 0.04968140061185319
22.52, 0.09412976453610356, 467.1275027923166, 0.04951358337375788
22.56, 0.09407268107693934, 467.2250945896153, 0.04934661256191864
22.599999999999998, 0.09401579572191177, 467.32234700183426, 0.049180482511705204
22.639999999999997, 0.09395910744168423, 467.41926179607935, 0.04901518760562887
22.68, 0.09390261521403775, 467.5158407272129, 0.04885072227287444
22.72, 0.09384631802381005, 467.61208553795586, 0.04868708098883749
22.759999999999998, 0.09379021486283456, 467.7079979589953, 0.04852425827466678
22.799999999999997, 0.09373430472987998, 467.80357970908744, 0.048362248696812285
22.84, 0.09367858663059148, 467.89883249516015, 0.0482010468665781
22.88, 0.09362305957743078, 467.9937580124142, 0.04804064743968049
22.919999999999998, 0.09356772258961865, 468.08835794442393, 0.047881045115811094
22.959999999999997, 0.09351257469307706, 468.1826339632371, 0.04772223463820515
23.0, 0.09345761492037152, 468.27658772947325, 0.047564210793214476
23.04, 0.09340284231065532, 468.37022089242055, 0.047406968409885356
23.08, 0.09334825590961293, 468.463535090134, 0.04725050235954146
23.119999999999997, 0.09329385476940477, 468.55653194952765, 0.04709480755537092
23.16, 0.0932396379486129, 468.6492130864731, 0.04693987895201883
23.2, 0.09318560451218583, 468.7415801058896, 0.04678571154518369
23.24, 0.09313175353138547, 468.8336346018391, 0.04663230037121882
23.279999999999998, 0.09307808408373375, 468.92537815761716, 0.04647964050673813
23.319999999999997, 0.09302459525295981, 469.0168123458425, 0.046327727068226236
23.36, 0.09297128612894823, 469.10793872854856, 0.04617655521165303
